entry_id,date,account,vendor,amount,preparer,is_manipulated
JE-001861,2025-11-02,판매비와관리비,거래처-025,2069457,김회계,False
JE-000152,2025-11-02,미지급금,거래처-023,115992,김회계,False
JE-002031,2025-11-02,매출,거래처-005,5751102,박전표,False
JE-004061,2025-11-02,미수금,거래처-017,3628800,최담당,False
JE-002923,2025-11-02,매입,거래처-027,65315333,김회계,False
JE-003945,2025-11-02,매출,거래처-039,429175,박전표,False
JE-000300,2025-11-02,매출원가,거래처-027,5041532,최담당,False
JE-003480,2025-11-02,미지급금,거래처-027,5778276,김회계,False
JE-000137,2025-11-02,매출,거래처-021,390529,이감사,False
JE-001211,2025-11-02,매출원가,거래처-038,1408274,김회계,False
JE-001484,2025-11-02,미수금,거래처-023,10000000,이감사,True
JE-002707,2025-11-02,미수금,거래처-001,203193,박전표,False
JE-002312,2025-11-03,매출원가,거래처-027,550078,김회계,False
JE-001472,2025-11-03,매입,거래처-014,2730241,최담당,False
JE-002167,2025-11-03,매출원가,거래처-001,876187,김회계,False
JE-000695,2025-11-03,판매비와관리비,거래처-003,979201,이감사,False
JE-000258,2025-11-03,미수금,거래처-033,668041,김회계,False
JE-002037,2025-11-03,판매비와관리비,거래처-004,30810,최담당,False
JE-001905,2025-11-03,매출,거래처-012,715180,최담당,False
JE-001969,2025-11-03,미지급금,거래처-005,47736,김회계,False
JE-003396,2025-11-03,매출원가,거래처-030,539427,이감사,False
JE-001655,2025-11-03,판매비와관리비,거래처-015,499661,이감사,False
JE-000115,2025-11-03,매입,거래처-040,226112,최담당,False
JE-000314,2025-11-03,매입,거래처-038,2115107,박전표,False
JE-003686,2025-11-03,미지급금,거래처-021,167254,최담당,False
JE-002718,2025-11-03,미지급금,거래처-003,407174,이감사,False
JE-002879,2025-11-04,판매비와관리비,거래처-029,327424,최담당,False
JE-002795,2025-11-04,매입,거래처-037,1649055,이감사,False
JE-002368,2025-11-04,미수금,거래처-037,1124163,김회계,False
JE-001688,2025-11-04,매출원가,거래처-021,37418,최담당,False
JE-001669,2025-11-04,매출원가,거래처-031,1135872,이감사,False
JE-001254,2025-11-04,매출,거래처-036,305873,박전표,False
JE-003270,2025-11-04,판매비와관리비,거래처-034,1058414,최담당,False
JE-001928,2025-11-05,매입,거래처-001,370980,최담당,False
JE-000926,2025-11-05,판매비와관리비,거래처-016,9436311,이감사,False
JE-001801,2025-11-05,매입,거래처-023,313175,최담당,False
JE-000500,2025-11-05,미수금,거래처-033,1545684,최담당,False
JE-001698,2025-11-05,매출,거래처-032,957694,최담당,False
JE-001191,2025-11-05,판매비와관리비,거래처-009,237322,박전표,False
JE-003983,2025-11-05,판매비와관리비,거래처-026,17801075,박전표,False
JE-000431,2025-11-05,매출원가,거래처-012,80642,박전표,False
JE-002340,2025-11-05,판매비와관리비,거래처-024,82650,이감사,False
JE-000208,2025-11-05,매출원가,거래처-010,126810,최담당,False
JE-003040,2025-11-05,매출,거래처-028,742347,최담당,False
JE-003898,2025-11-05,매출,거래처-034,1761906,이감사,False
JE-001459,2025-11-06,매입,거래처-012,3000000,최담당,True
JE-003620,2025-11-06,미지급금,거래처-040,186090,최담당,False
JE-003121,2025-11-06,매입,거래처-032,7617239,김회계,False
JE-002504,2025-11-06,매입,거래처-036,139401,박전표,False
JE-003974,2025-11-06,매출원가,거래처-028,66450,박전표,False
JE-000967,2025-11-06,매출원가,거래처-027,1021574,이감사,False
JE-001115,2025-11-06,매입,거래처-016,3382382,김회계,False
JE-001887,2025-11-06,판매비와관리비,거래처-029,13014634,박전표,False
JE-000448,2025-11-06,매출원가,거래처-018,3492562,최담당,False
JE-001527,2025-11-06,매출,거래처-040,3656501,최담당,False
JE-002356,2025-11-06,매출,거래처-007,2002809,이감사,False
JE-002335,2025-11-07,매입,거래처-038,517622,최담당,False
JE-000868,2025-11-07,매출원가,거래처-032,58630,이감사,False
JE-001319,2025-11-07,매출,거래처-018,877024,이감사,False
JE-002385,2025-11-07,미수금,거래처-037,1546833,박전표,False
JE-000241,2025-11-07,매출,거래처-020,2442183,박전표,False
JE-000209,2025-11-07,매입,거래처-017,47346,박전표,False
JE-003772,2025-11-07,미지급금,거래처-011,6351174,김회계,False
JE-000158,2025-11-07,판매비와관리비,거래처-032,1745440,최담당,False
JE-000836,2025-11-08,매입,거래처-013,462981,박전표,False
JE-003677,2025-11-08,판매비와관리비,거래처-040,1238813,최담당,False
JE-000457,2025-11-08,매출,거래처-007,9693819,박전표,False
JE-003280,2025-11-08,판매비와관리비,거래처-035,277961,박전표,False
JE-001414,2025-11-08,판매비와관리비,거래처-033,473426,최담당,False
JE-001069,2025-11-08,매출원가,거래처-019,663665,김회계,False
JE-001536,2025-11-08,매출원가,거래처-015,3687080,박전표,False
JE-001796,2025-11-08,미수금,거래처-021,2724931,이감사,False
JE-002088,2025-11-08,미지급금,거래처-013,1329631,이감사,False
JE-004116,2025-11-08,매출원가,거래처-030,1835327,김회계,False
JE-002604,2025-11-08,미지급금,거래처-016,485351,박전표,False
JE-003204,2025-11-08,미수금,거래처-036,1208594,김회계,False
JE-000408,2025-11-08,미지급금,거래처-006,313964,이감사,False
JE-001931,2025-11-09,판매비와관리비,거래처-031,977912,이감사,False
JE-000741,2025-11-09,매출원가,거래처-015,3896949,박전표,False
JE-002954,2025-11-09,매입,거래처-027,3680859,최담당,False
JE-004073,2025-11-09,미지급금,거래처-030,7688400,김회계,False
JE-003440,2025-11-09,미수금,거래처-008,1980173,이감사,False
JE-002787,2025-11-09,미지급금,거래처-015,736852,박전표,False
JE-001522,2025-11-09,매출,거래처-016,406463,김회계,False
JE-003894,2025-11-09,미수금,거래처-019,10000000,최담당,True
JE-003914,2025-11-09,매출,거래처-019,55794890,이감사,False
JE-000065,2025-11-09,미수금,거래처-021,178085,김회계,False
JE-001453,2025-11-09,매출,거래처-005,9329196,최담당,False
JE-000265,2025-11-09,미수금,거래처-011,636818,이감사,False
JE-003535,2025-11-09,매출,거래처-018,318946,이감사,False
JE-001401,2025-11-09,매입,거래처-021,1265994,이감사,False
JE-002820,2025-11-09,판매비와관리비,거래처-017,115684,최담당,False
JE-003447,2025-11-09,매출원가,거래처-024,1308981,이감사,False
JE-002506,2025-11-09,매출원가,거래처-009,2352294,김회계,False
JE-003044,2025-11-10,미수금,거래처-010,16545424,최담당,False
JE-001692,2025-11-10,매출원가,거래처-040,1272296,박전표,False
JE-002971,2025-11-10,매입,거래처-009,7581978,박전표,False
JE-000493,2025-11-10,판매비와관리비,거래처-029,4015065,이감사,False
JE-002143,2025-11-10,판매비와관리비,거래처-023,10755272,박전표,False
JE-001446,2025-11-10,미수금,거래처-029,204565,이감사,False
JE-003826,2025-11-11,미수금,거래처-003,17995190,김회계,False
JE-002492,2025-11-11,미지급금,거래처-037,385986,이감사,False
JE-001540,2025-11-11,매출,거래처-013,7153953,이감사,False
JE-003178,2025-11-11,미수금,거래처-033,78422,최담당,False
JE-003530,2025-11-11,매입,거래처-034,14819876,최담당,False
JE-001750,2025-11-11,판매비와관리비,거래처-024,99635,이감사,False
JE-001574,2025-11-11,매출원가,거래처-016,1143229,박전표,False
JE-003319,2025-11-12,미지급금,거래처-007,11660278,이감사,False
JE-000266,2025-11-12,미수금,거래처-040,1036475,박전표,False
JE-001939,2025-11-12,매출원가,거래처-007,592687,박전표,False
JE-002841,2025-11-12,미지급금,거래처-026,773661,김회계,False
JE-002768,2025-11-12,미지급금,거래처-028,281042,박전표,False
JE-003211,2025-11-12,매출원가,거래처-031,464517,최담당,False
JE-003152,2025-11-12,매출원가,거래처-011,2943650,이감사,False
JE-002010,2025-11-12,미수금,거래처-022,746570,김회계,False
JE-001395,2025-11-12,매출,거래처-025,238401,최담당,False
JE-002544,2025-11-12,미수금,거래처-014,315516,이감사,False
JE-003968,2025-11-12,판매비와관리비,거래처-020,80604,이감사,False
JE-003256,2025-11-12,매출,거래처-022,258886,박전표,False
JE-000530,2025-11-12,매출,거래처-036,3151530,박전표,False
JE-003585,2025-11-12,매출원가,거래처-024,272153,최담당,False
JE-003789,2025-11-13,매출원가,거래처-003,483764,이감사,False
JE-000199,2025-11-13,매출원가,거래처-009,9260252,박전표,False
JE-002023,2025-11-13,매입,거래처-016,2200438,박전표,False
JE-002601,2025-11-13,미수금,거래처-024,17419,김회계,False
JE-002684,2025-11-13,판매비와관리비,거래처-039,744245,이감사,False
JE-003893,2025-11-13,미수금,거래처-008,70157,최담당,False
JE-003170,2025-11-13,미지급금,거래처-025,1822260,이감사,False
JE-000074,2025-11-13,매출,거래처-033,927390,김회계,False
JE-003509,2025-11-13,미수금,거래처-004,3663280,최담당,False
JE-003077,2025-11-13,미지급금,거래처-027,1061164,최담당,False
JE-000585,2025-11-14,미지급금,거래처-018,697479,최담당,False
JE-000985,2025-11-14,매출,거래처-029,107351,박전표,False
JE-000382,2025-11-14,미지급금,거래처-028,468495,김회계,False
JE-003966,2025-11-14,미수금,거래처-019,1304756,김회계,False
JE-002587,2025-11-14,판매비와관리비,거래처-005,905459,박전표,False
JE-003768,2025-11-14,미수금,거래처-034,56369,박전표,False
JE-001674,2025-11-15,매출,거래처-011,2276074,박전표,False
JE-002748,2025-11-15,미수금,거래처-017,1498587,이감사,False
JE-002138,2025-11-15,미지급금,거래처-034,798052,최담당,False
JE-003812,2025-11-15,매입,거래처-038,227933,최담당,False
JE-003953,2025-11-15,매출원가,거래처-030,359671,이감사,False
JE-003750,2025-11-15,매입,거래처-014,65675650,박전표,False
JE-002265,2025-11-15,미수금,거래처-013,9994700,이감사,True
JE-001507,2025-11-15,매입,거래처-030,9998998,박전표,True
JE-003190,2025-11-15,매출,거래처-016,185564,박전표,False
JE-003137,2025-11-15,매출,거래처-009,1237327,최담당,False
JE-003066,2025-11-15,미수금,거래처-018,1433547,박전표,False
JE-000696,2025-11-15,미수금,거래처-040,4521413,이감사,False
JE-001779,2025-11-15,매입,거래처-032,7662889,이감사,False
JE-003990,2025-11-15,매입,거래처-028,981484,이감사,False
JE-003840,2025-11-15,미지급금,거래처-022,257583,이감사,False
JE-001633,2025-11-16,매출원가,거래처-037,1537832,박전표,False
JE-000360,2025-11-16,미지급금,거래처-002,64627,이감사,False
JE-003071,2025-11-16,판매비와관리비,거래처-011,1847314,김회계,False
JE-001062,2025-11-16,미지급금,거래처-030,1006663,김회계,False
JE-003603,2025-11-16,매출,거래처-003,121630,최담당,False
JE-001547,2025-11-16,판매비와관리비,거래처-018,8967615,박전표,False
JE-003695,2025-11-16,미지급금,거래처-018,2015935,박전표,False
JE-003404,2025-11-16,미수금,거래처-034,1775263,박전표,False
JE-004028,2025-11-16,미수금,거래처-025,111015,박전표,False
JE-001182,2025-11-16,매출,거래처-021,9996631,최담당,True
JE-003462,2025-11-17,매출,거래처-005,229308,이감사,False
JE-000637,2025-11-17,미수금,거래처-002,882718,김회계,False
JE-000557,2025-11-17,매출원가,거래처-015,671649,김회계,False
JE-000204,2025-11-17,판매비와관리비,거래처-032,1966023,최담당,False
JE-001502,2025-11-17,미수금,거래처-040,5562,이감사,False
JE-000787,2025-11-17,미지급금,거래처-030,1115536,이감사,False
JE-000445,2025-11-17,매출원가,거래처-034,65352768,박전표,False
JE-000356,2025-11-17,매출원가,거래처-033,18210006,김회계,False
JE-002769,2025-11-18,판매비와관리비,거래처-025,230690,최담당,False
JE-000833,2025-11-18,미지급금,거래처-017,227099,이감사,False
JE-003705,2025-11-18,미지급금,거래처-015,719224,이감사,False
JE-003665,2025-11-18,미수금,거래처-024,649618,박전표,False
JE-002958,2025-11-18,매출,거래처-015,445131,최담당,False
JE-003571,2025-11-18,미지급금,거래처-034,10132,최담당,False
JE-001556,2025-11-18,미수금,거래처-014,1706504,최담당,False
JE-000820,2025-11-18,매출,거래처-038,2216573,이감사,False
JE-000118,2025-11-18,매출원가,거래처-040,30226965,박전표,False
JE-003933,2025-11-18,매입,거래처-029,11598572,이감사,False
JE-003601,2025-11-18,매출,거래처-002,5244252,최담당,False
JE-001072,2025-11-18,매출원가,거래처-004,79355,박전표,False
JE-002071,2025-11-18,판매비와관리비,거래처-006,138140,박전표,False
JE-001848,2025-11-18,매출,거래처-006,4588221,박전표,False
JE-000306,2025-11-18,판매비와관리비,거래처-020,4049432,김회계,False
JE-002750,2025-11-19,매출원가,거래처-027,740201,최담당,False
JE-001083,2025-11-19,미수금,거래처-035,44742,이감사,False
JE-002817,2025-11-19,매출,거래처-025,1003913,이감사,False
JE-000084,2025-11-19,매출,거래처-015,133271,박전표,False
JE-002655,2025-11-19,매출,거래처-004,402613,박전표,False
JE-001053,2025-11-19,미수금,거래처-016,380366,이감사,False
JE-002038,2025-11-19,매출원가,거래처-030,625675,이감사,False
JE-000347,2025-11-19,미지급금,거래처-003,21849,최담당,False
JE-004120,2025-11-19,매출원가,거래처-013,265312,김회계,False
JE-001785,2025-11-19,매입,거래처-007,427369,김회계,False
JE-000473,2025-11-19,미수금,거래처-007,1337280,최담당,False
JE-002198,2025-11-20,미지급금,거래처-007,355062,최담당,False
JE-002939,2025-11-20,매출원가,거래처-012,1405076,김회계,False
JE-003533,2025-11-20,매출원가,거래처-028,12344089,최담당,False
JE-004019,2025-11-20,매입,거래처-008,1336845,김회계,False
JE-000740,2025-11-20,판매비와관리비,거래처-026,3000000,최담당,True
JE-001857,2025-11-20,매출,거래처-017,681265,최담당,False
JE-000615,2025-11-20,매입,거래처-025,421447,박전표,False
JE-002259,2025-11-20,매출,거래처-018,1171459,최담당,False
JE-000188,2025-11-20,판매비와관리비,거래처-009,221961,최담당,False
JE-000992,2025-11-20,매출원가,거래처-020,270637,최담당,False
JE-000029,2025-11-20,매입,거래처-009,6536194,이감사,False
JE-001217,2025-11-20,미지급금,거래처-024,1048486,이감사,False
JE-002698,2025-11-20,매출원가,거래처-028,117996543,박전표,False
JE-003977,2025-11-21,판매비와관리비,거래처-034,15431,박전표,False
JE-003291,2025-11-21,미수금,거래처-022,355339,이감사,False
JE-001546,2025-11-21,매입,거래처-033,109688,김회계,False
JE-001143,2025-11-21,매출원가,거래처-037,93811,최담당,False
JE-002432,2025-11-21,매출,거래처-024,2000000,최담당,True
JE-002316,2025-11-21,매출원가,거래처-015,158103,최담당,False
JE-002068,2025-11-22,판매비와관리비,거래처-020,1097241,김회계,False
JE-000662,2025-11-22,매출원가,거래처-010,1550365,김회계,False
JE-002124,2025-11-22,매출,거래처-015,745922,박전표,False
JE-000066,2025-11-22,매출,거래처-040,526470,이감사,False
JE-002867,2025-11-22,매입,거래처-037,1003276,최담당,False
JE-001878,2025-11-23,미수금,거래처-012,9998737,최담당,True
JE-002421,2025-11-23,매출,거래처-023,61710,이감사,False
JE-002303,2025-11-23,미수금,거래처-008,228348,김회계,False
JE-002682,2025-11-23,매출,거래처-020,9882728,박전표,False
JE-002669,2025-11-23,매입,거래처-035,318301,박전표,False
JE-002573,2025-11-23,매출원가,거래처-033,1062826,박전표,False
JE-002500,2025-11-23,매출원가,거래처-040,332153,김회계,False
JE-001071,2025-11-23,판매비와관리비,거래처-027,2074419,최담당,False
JE-002250,2025-11-24,미수금,거래처-019,67720,김회계,False
JE-000468,2025-11-24,매출,거래처-013,2020893,최담당,False
JE-000743,2025-11-24,미수금,거래처-028,441951,박전표,False
JE-002936,2025-11-24,미수금,거래처-023,218682,최담당,False
JE-003591,2025-11-24,미수금,거래처-015,194049,박전표,False
JE-004118,2025-11-24,판매비와관리비,거래처-019,113690,박전표,False
JE-001171,2025-11-24,매출,거래처-024,940027,박전표,False
JE-000183,2025-11-24,매입,거래처-006,273935,김회계,False
JE-003072,2025-11-24,매입,거래처-008,542650,김회계,False
JE-001915,2025-11-24,매출,거래처-008,17138,최담당,False
JE-000677,2025-11-24,미수금,거래처-024,2436731,최담당,False
JE-001955,2025-11-24,판매비와관리비,거래처-036,110154,김회계,False
JE-000386,2025-11-24,미수금,거래처-008,253149,이감사,False
JE-003085,2025-11-24,미지급금,거래처-021,3118618,최담당,False
JE-001161,2025-11-24,매입,거래처-027,1183058,김회계,False
JE-002006,2025-11-24,매입,거래처-002,2705910,최담당,False
JE-001678,2025-11-24,미수금,거래처-023,9996356,이감사,True
JE-003638,2025-11-24,미수금,거래처-007,59056,이감사,False
JE-002940,2025-11-24,매출원가,거래처-020,501520,최담당,False
JE-000368,2025-11-24,매출,거래처-014,8776,박전표,False
JE-002675,2025-11-25,매출원가,거래처-009,94741,박전표,False
JE-000941,2025-11-25,판매비와관리비,거래처-024,10518227,김회계,False
JE-001118,2025-11-25,미수금,거래처-023,164650,김회계,False
JE-001781,2025-11-25,매입,거래처-014,1474572,최담당,False
JE-001903,2025-11-25,매출,거래처-033,9858476,박전표,False
JE-000498,2025-11-25,미지급금,거래처-038,37088,이감사,False
JE-001010,2025-11-25,미수금,거래처-034,2001245,박전표,False
JE-004025,2025-11-25,판매비와관리비,거래처-008,295073,최담당,False
JE-000011,2025-11-25,미수금,거래처-024,418398,박전표,False
JE-002288,2025-11-25,미수금,거래처-002,463675,박전표,False
JE-003790,2025-11-25,매입,거래처-007,2312779,이감사,False
JE-002215,2025-11-26,판매비와관리비,거래처-039,808244,김회계,False
JE-000631,2025-11-26,미지급금,거래처-030,2681862,박전표,False
JE-003755,2025-11-26,매입,거래처-034,1422541,최담당,False
JE-002052,2025-11-26,매출원가,거래처-023,52421187,최담당,False
JE-001042,2025-11-26,매출,거래처-021,482179,최담당,False
JE-001105,2025-11-26,미수금,거래처-019,253602,최담당,False
JE-000623,2025-11-26,매입,거래처-021,67012,김회계,False
JE-002341,2025-11-26,매출원가,거래처-033,93694,김회계,False
JE-001457,2025-11-26,매입,거래처-019,1649260,최담당,False
JE-002653,2025-11-26,매입,거래처-030,87876,김회계,False
JE-001207,2025-11-26,미지급금,거래처-014,7289378,이감사,False
JE-001404,2025-11-26,판매비와관리비,거래처-036,476707,김회계,False
JE-001909,2025-11-26,매입,거래처-004,20352,박전표,False
JE-001276,2025-11-27,매입,거래처-036,36536,박전표,False
JE-003926,2025-11-27,매출,거래처-016,547566,최담당,False
JE-003207,2025-11-27,매출,거래처-001,37251016,박전표,False
JE-001851,2025-11-27,매출원가,거래처-025,303351,김회계,False
JE-001135,2025-11-27,미지급금,거래처-017,20239948,박전표,False
JE-001089,2025-11-27,매출,거래처-024,42621,박전표,False
JE-002360,2025-11-27,미수금,거래처-016,909988,이감사,False
JE-000879,2025-11-27,미수금,거래처-032,10000000,이감사,True
JE-000768,2025-11-27,매출,거래처-012,32064,최담당,False
JE-003046,2025-11-27,판매비와관리비,거래처-014,3422246,이감사,False
JE-003846,2025-11-27,미수금,거래처-027,1860575,박전표,False
JE-000549,2025-11-28,미지급금,거래처-028,2863334,김회계,False
JE-002057,2025-11-28,미지급금,거래처-026,661043,김회계,False
JE-001740,2025-11-28,매출원가,거래처-026,9996318,이감사,True
JE-001463,2025-11-28,미수금,거래처-029,262182,박전표,False
JE-004032,2025-11-28,매출,거래처-032,633712,이감사,False
JE-000690,2025-11-28,매입,거래처-023,2399891,박전표,False
JE-003997,2025-11-28,미수금,거래처-034,2238143,이감사,False
JE-001686,2025-11-28,판매비와관리비,거래처-002,1949011,이감사,False
JE-003569,2025-11-28,미지급금,거래처-039,555821,김회계,False
JE-000260,2025-11-28,매출원가,거래처-007,1230850,이감사,False
JE-002176,2025-11-28,미지급금,거래처-026,1104902,박전표,False
JE-000911,2025-11-28,매출,거래처-027,128320,김회계,False
JE-000467,2025-11-28,매입,거래처-015,102680,이감사,False
JE-001658,2025-11-29,매출원가,거래처-012,134155,박전표,False
JE-001309,2025-11-29,매출,거래처-010,813238,박전표,False
JE-000384,2025-11-29,매출,거래처-020,2000000,김회계,True
JE-000988,2025-11-29,매출원가,거래처-013,2391057,최담당,False
JE-001735,2025-11-29,매입,거래처-033,163769,최담당,False
JE-000732,2025-11-29,매출원가,거래처-037,19820578,김회계,False
JE-001439,2025-11-29,매입,거래처-032,1055596,김회계,False
JE-003070,2025-11-29,매출,거래처-010,308259,박전표,False
JE-003764,2025-11-29,미지급금,거래처-033,2468121,박전표,False
JE-000140,2025-11-29,미수금,거래처-037,2191823,박전표,False
JE-003472,2025-11-29,매출,거래처-013,865834,박전표,False
JE-000689,2025-11-30,매출원가,거래처-010,415229,김회계,False
JE-002947,2025-11-30,매입,거래처-013,300344,박전표,False
JE-001073,2025-11-30,매출,거래처-025,10000000,박전표,True
JE-001235,2025-11-30,매출원가,거래처-026,94165,박전표,False
JE-003889,2025-11-30,매출원가,거래처-022,1679266,이감사,False
JE-000523,2025-11-30,매출원가,거래처-022,1073711,이감사,False
JE-003016,2025-11-30,미지급금,거래처-040,129071,최담당,False
JE-002527,2025-11-30,매출원가,거래처-001,332104,박전표,False
JE-000489,2025-11-30,매출원가,거래처-033,80287,이감사,False
JE-003934,2025-11-30,매출원가,거래처-033,1605954,최담당,False
JE-001526,2025-12-01,매출원가,거래처-035,858765,박전표,False
JE-003086,2025-12-01,미지급금,거래처-036,885480,박전표,False
JE-004075,2025-12-01,미지급금,거래처-015,465976,최담당,False
JE-004015,2025-12-01,미수금,거래처-038,149971,박전표,False
JE-001518,2025-12-01,매입,거래처-019,149752,최담당,False
JE-000831,2025-12-01,매출원가,거래처-009,240236,최담당,False
JE-000915,2025-12-01,매입,거래처-021,686658,김회계,False
JE-002420,2025-12-01,매출원가,거래처-013,348836,이감사,False
JE-003048,2025-12-02,판매비와관리비,거래처-036,484401,김회계,False
JE-000495,2025-12-02,매입,거래처-005,25977,이감사,False
JE-002952,2025-12-02,판매비와관리비,거래처-009,186567,박전표,False
JE-003486,2025-12-02,매출,거래처-024,2420839,박전표,False
JE-003907,2025-12-02,미지급금,거래처-026,833837,박전표,False
JE-002280,2025-12-02,미수금,거래처-023,623486,최담당,False
JE-002585,2025-12-02,미지급금,거래처-012,1489149,최담당,False
JE-001063,2025-12-02,미수금,거래처-018,128328,이감사,False
JE-001646,2025-12-02,판매비와관리비,거래처-037,30723924,최담당,False
JE-004057,2025-12-02,매출원가,거래처-022,356018,최담당,False
JE-002873,2025-12-02,매입,거래처-028,278636,최담당,False
JE-004072,2025-12-03,매출원가,거래처-003,742874,박전표,False
JE-002399,2025-12-03,판매비와관리비,거래처-001,1930950,박전표,False
JE-001780,2025-12-03,판매비와관리비,거래처-005,94400,최담당,False
JE-002638,2025-12-03,미지급금,거래처-037,146708,김회계,False
JE-001460,2025-12-03,미수금,거래처-040,84945,이감사,False
JE-001408,2025-12-03,매출,거래처-008,2045788,박전표,False
JE-000309,2025-12-03,미수금,거래처-034,1376681,박전표,False
JE-002840,2025-12-03,매입,거래처-035,5263969,김회계,False
JE-002244,2025-12-03,매출원가,거래처-020,7257823,최담당,False
JE-001604,2025-12-03,매입,거래처-008,34131,이감사,False
JE-001136,2025-12-03,미지급금,거래처-034,735655,이감사,False
JE-001632,2025-12-04,매입,거래처-033,9995548,이감사,True
JE-003403,2025-12-04,매출,거래처-016,128808,최담당,False
JE-004132,2025-12-04,미지급금,거래처-026,58189,최담당,False
JE-001102,2025-12-04,매출,거래처-031,72608,김회계,False
JE-002417,2025-12-04,매출,거래처-032,275627,이감사,False
JE-001358,2025-12-04,미수금,거래처-029,9995412,김회계,True
JE-000691,2025-12-04,미수금,거래처-023,239544,최담당,False
JE-003279,2025-12-04,미수금,거래처-011,111915,최담당,False
JE-002339,2025-12-04,미수금,거래처-036,827164,이감사,False
JE-002214,2025-12-04,매출,거래처-035,6961113,박전표,False
JE-002425,2025-12-04,매입,거래처-008,256665,박전표,False
JE-003276,2025-12-04,미지급금,거래처-019,2000000,이감사,True
JE-002509,2025-12-04,미수금,거래처-040,151565,최담당,False
JE-003218,2025-12-04,판매비와관리비,거래처-021,30497,최담당,False
JE-002480,2025-12-05,매출원가,거래처-002,15360,최담당,False
JE-003570,2025-12-05,매입,거래처-030,1068131,최담당,False
JE-001917,2025-12-05,매입,거래처-014,86064,최담당,False
JE-002786,2025-12-05,매출원가,거래처-032,818500,이감사,False
JE-002212,2025-12-05,매출,거래처-033,218459,박전표,False
JE-000388,2025-12-05,매출,거래처-019,143641,김회계,False
JE-000031,2025-12-05,매입,거래처-015,2153453,김회계,False
JE-004063,2025-12-05,매출원가,거래처-017,123282,최담당,False
JE-000944,2025-12-05,매출,거래처-015,68264,김회계,False
JE-002985,2025-12-05,미수금,거래처-003,134767,박전표,False
JE-002323,2025-12-05,미지급금,거래처-020,306174,이감사,False
JE-000558,2025-12-05,매출,거래처-014,766613,김회계,False
JE-001789,2025-12-06,매출,거래처-004,1594179,최담당,False
JE-002041,2025-12-06,매출원가,거래처-010,503986,박전표,False
JE-000172,2025-12-06,매출,거래처-029,1908345,이감사,False
JE-000622,2025-12-06,판매비와관리비,거래처-031,2203814,김회계,False
JE-002596,2025-12-06,매입,거래처-029,9041791,박전표,False
JE-000599,2025-12-06,미수금,거래처-004,34351,이감사,False
JE-000476,2025-12-06,미수금,거래처-003,1585352,최담당,False
JE-004008,2025-12-06,미지급금,거래처-011,493741,최담당,False
JE-002180,2025-12-06,판매비와관리비,거래처-016,1554928,최담당,False
JE-002196,2025-12-06,매입,거래처-037,9998899,이감사,True
JE-004110,2025-12-06,미수금,거래처-004,1972006,김회계,False
JE-000811,2025-12-06,판매비와관리비,거래처-023,1723546,이감사,False
JE-003943,2025-12-07,미지급금,거래처-002,1145487,김회계,False
JE-001845,2025-12-07,매출원가,거래처-016,1055026,이감사,False
JE-000888,2025-12-07,매입,거래처-036,294566,박전표,False
JE-001596,2025-12-07,미지급금,거래처-026,2383362,박전표,False
JE-000281,2025-12-07,미지급금,거래처-005,325679,최담당,False
JE-000812,2025-12-07,미지급금,거래처-011,33541122,박전표,False
JE-002151,2025-12-07,매출원가,거래처-017,1241774,이감사,False
JE-003831,2025-12-07,미지급금,거래처-034,500698,박전표,False
JE-002485,2025-12-07,미지급금,거래처-037,1914201,박전표,False
JE-002761,2025-12-07,미지급금,거래처-038,545812,이감사,False
JE-002935,2025-12-07,매출원가,거래처-021,462785,박전표,False
JE-000521,2025-12-07,매출,거래처-021,879552,최담당,False
JE-003019,2025-12-07,미지급금,거래처-006,3442427,김회계,False
JE-000216,2025-12-08,미지급금,거래처-019,3881749,이감사,False
JE-002061,2025-12-08,매입,거래처-021,4062108,이감사,False
JE-000752,2025-12-08,매출원가,거래처-016,486977,이감사,False
JE-000998,2025-12-08,미수금,거래처-017,1203013,최담당,False
JE-001297,2025-12-08,미지급금,거래처-032,26871,이감사,False
JE-001279,2025-12-08,판매비와관리비,거래처-040,3813500,박전표,False
JE-003193,2025-12-08,매출,거래처-023,3727385,김회계,False
JE-002081,2025-12-09,매출,거래처-020,5000000,이감사,True
JE-002479,2025-12-09,매출원가,거래처-038,958380,이감사,False
JE-002200,2025-12-09,매출,거래처-015,672826,김회계,False
JE-002599,2025-12-09,미지급금,거래처-002,102645,김회계,False
JE-000526,2025-12-09,매출,거래처-018,2058381,이감사,False
JE-001084,2025-12-09,매출원가,거래처-033,211199,박전표,False
JE-002548,2025-12-09,매출,거래처-022,3285087,박전표,False
JE-003715,2025-12-09,미지급금,거래처-015,439772,이감사,False
JE-002556,2025-12-09,매입,거래처-021,269625,박전표,False
JE-000120,2025-12-09,매출원가,거래처-022,666961,박전표,False
JE-001216,2025-12-09,판매비와관리비,거래처-039,3416997,최담당,False
JE-002125,2025-12-09,판매비와관리비,거래처-028,200894,김회계,False
JE-002183,2025-12-09,미지급금,거래처-005,11873208,박전표,False
JE-002829,2025-12-09,매입,거래처-021,608428,박전표,False
JE-003884,2025-12-09,매출원가,거래처-024,967545,이감사,False
JE-003628,2025-12-09,미지급금,거래처-008,86734,최담당,False
JE-002853,2025-12-10,매입,거래처-030,4015082,김회계,False
JE-003824,2025-12-10,판매비와관리비,거래처-018,2068770,최담당,False
